date,high,close,open,low,volume,adjclose,dividends,splits,symbol
2016-04-20,210.9199981689453,210.10000610351562,209.9499969482422,209.38999938964844,81100300,189.2193145751953,0.0,0.0,SPY
2016-04-21,210.25,208.97000122070312,210.1199951171875,208.64999389648438,85695000,188.20164489746094,0.0,0.0,SPY
2016-04-22,209.2899932861328,208.97000122070312,208.5500030517578,207.91000366210938,99251700,188.20164489746094,0.0,0.0,SPY
2016-04-25,208.66000366210938,208.61000061035156,208.25999450683594,207.5399932861328,66166500,187.87741088867188,0.0,0.0,SPY
2016-04-26,209.52000427246094,208.9199981689453,209.0399932861328,208.36000061035156,75864200,188.15660095214844,0.0,0.0,SPY
2016-04-27,209.80999755859375,209.35000610351562,208.47000122070312,208.0500030517578,77329400,188.54388427734375,0.0,0.0,SPY
2016-04-28,209.75999450683594,207.4499969482422,208.4600067138672,206.9600067138672,97216200,186.83267211914062,0.0,0.0,SPY
2016-04-29,207.1300048828125,206.3300018310547,206.72000122070312,205.02999877929688,142424100,185.82400512695312,0.0,0.0,SPY
2016-05-02,208.17999267578125,207.97000122070312,206.9199981689453,206.41000366210938,62188000,187.301025390625,0.0,0.0,SPY
2016-05-03,206.8000030517578,206.16000366210938,206.52000427246094,205.27999877929688,106422100,185.67091369628906,0.0,0.0,SPY
2016-05-04,205.85000610351562,205.00999450683594,204.99000549316406,204.4199981689453,92243800,184.63516235351562,0.0,0.0,SPY
2016-05-05,205.97999572753906,204.97000122070312,205.55999755859375,204.47000122070312,67619200,184.5991668701172,0.0,0.0,SPY
2016-05-06,205.77000427246094,205.72000122070312,204.05999755859375,203.8800048828125,89315000,185.2746124267578,0.0,0.0,SPY
2016-05-09,206.39999389648438,205.88999938964844,205.57000732421875,205.36000061035156,74374900,185.427734375,0.0,0.0,SPY
2016-05-10,208.47000122070312,208.4499969482422,206.72000122070312,206.63999938964844,77472200,187.73333740234375,0.0,0.0,SPY
2016-05-11,208.5399932861328,206.5,207.91000366210938,206.5,81727000,185.97711181640625,0.0,0.0,SPY
2016-05-12,207.49000549316406,206.55999755859375,207.2899932861328,205.3699951171875,89586300,186.03115844726562,0.0,0.0,SPY
2016-05-13,206.86000061035156,204.75999450683594,206.2100067138672,204.3800048828125,96474600,184.41004943847656,0.0,0.0,SPY
2016-05-16,207.33999633789062,206.77999877929688,204.9600067138672,204.88999938964844,77486800,186.22927856445312,0.0,0.0,SPY
2016-05-17,206.8000030517578,204.85000610351562,206.4600067138672,204.22999572753906,114924900,184.49110412597656,0.0,0.0,SPY
2016-05-18,206.3000030517578,204.91000366210938,204.44000244140625,203.6300048828125,120062100,184.54513549804688,0.0,0.0,SPY
2016-05-19,204.5399932861328,204.1999969482422,204.05999755859375,202.77999877929688,115430500,183.9056854248047,0.0,0.0,SPY
2016-05-20,206.10000610351562,205.49000549316406,204.9199981689453,204.86000061035156,104990400,185.06748962402344,0.0,0.0,SPY
2016-05-23,205.83999633789062,205.2100067138672,205.50999450683594,204.99000549316406,58682600,184.81527709960938,0.0,0.0,SPY
2016-05-24,208.24000549316406,207.8699951171875,206.1699981689453,206.13999938964844,93537800,187.2109832763672,0.0,0.0,SPY
2016-05-25,209.77000427246094,209.27999877929688,208.6699981689453,207.8699951171875,76621400,188.4807891845703,0.0,0.0,SPY
2016-05-26,209.7100067138672,209.33999633789062,209.44000244140625,208.97000122070312,55280700,188.5348358154297,0.0,0.0,SPY
2016-05-27,210.25,210.24000549316406,209.52999877929688,209.47000122070312,64211200,189.34542846679688,0.0,0.0,SPY
2016-05-31,210.69000244140625,209.83999633789062,210.55999755859375,209.17999267578125,109879400,188.9851531982422,0.0,0.0,SPY
2016-06-01,210.47999572753906,210.27000427246094,209.1199951171875,208.88999938964844,69936200,189.37242126464844,0.0,0.0,SPY
2016-06-02,210.92999267578125,210.91000366210938,209.8000030517578,209.24000549316406,63044700,189.94882202148438,0.0,0.0,SPY
2016-06-03,210.69000244140625,210.27999877929688,210.25,208.86000061035156,101757100,189.3814239501953,0.0,0.0,SPY
2016-06-06,211.77000427246094,211.35000610351562,210.6999969482422,210.50999450683594,64887000,190.34512329101562,0.0,0.0,SPY
2016-06-07,212.33999633789062,211.67999267578125,211.52999877929688,211.5,60974800,190.64230346679688,0.0,0.0,SPY
2016-06-08,212.52000427246094,212.3699951171875,211.83999633789062,211.69000244140625,66170900,191.2637176513672,0.0,0.0,SPY
2016-06-09,212.22000122070312,212.0800018310547,211.50999450683594,211.19000244140625,73786900,191.00254821777344,0.0,0.0,SPY
2016-06-10,210.86000061035156,210.07000732421875,210.4600067138672,209.42999267578125,113829200,189.19235229492188,0.0,0.0,SPY
2016-06-13,210.3699951171875,208.4499969482422,209.36000061035156,208.35000610351562,117751200,187.73333740234375,0.0,0.0,SPY
2016-06-14,208.74000549316406,208.0399932861328,208.0,206.9199981689453,125059300,187.3640594482422,0.0,0.0,SPY
2016-06-15,209.36000061035156,207.75,208.0399932861328,207.52999877929688,109124500,187.10289001464844,0.0,0.0,SPY
2016-06-16,208.57000732421875,208.3699951171875,207.75,205.58999633789062,149533100,187.6612548828125,0.0,0.0,SPY
2016-06-17,207.1999969482422,206.52000427246094,207.1699981689453,205.75,117055700,186.96238708496094,1.078,0.0,SPY
2016-06-20,209.61000061035156,207.85000610351562,208.82000732421875,207.75,82789600,188.16641235351562,0.0,0.0,SPY
2016-06-21,208.9199981689453,208.44000244140625,208.3000030517578,207.77999877929688,72461700,188.70054626464844,0.0,0.0,SPY
2016-06-22,209.5,208.10000610351562,208.64999389648438,207.92999267578125,95560500,188.39273071289062,0.0,0.0,SPY
2016-06-23,210.8699951171875,210.80999755859375,209.80999755859375,209.27000427246094,102731400,190.84609985351562,0.0,0.0,SPY
2016-06-24,210.85000610351562,203.24000549316406,203.6300048828125,202.72000122070312,333444400,183.9929656982422,0.0,0.0,SPY
2016-06-27,201.60000610351562,199.60000610351562,201.58999633789062,198.64999389648438,230775800,180.69772338867188,0.0,0.0,SPY
2016-06-28,203.22999572753906,203.1999969482422,201.47999572753906,201.1199951171875,159382400,183.956787109375,0.0,0.0,SPY
2016-06-29,206.92999267578125,206.66000366210938,204.83999633789062,204.72000122070312,137328600,187.08914184570312,0.0,0.0,SPY
2016-06-30,209.5399932861328,209.47999572753906,207.2100067138672,206.55999755859375,165021900,189.64205932617188,0.0,0.0,SPY
2016-07-01,210.49000549316406,209.9199981689453,209.47999572753906,209.2899932861328,106055300,190.0403594970703,0.0,0.0,SPY
2016-07-05,209.0800018310547,208.41000366210938,208.9499969482422,207.7100067138672,109803700,188.67340087890625,0.0,0.0,SPY
2016-07-06,209.8000030517578,209.66000366210938,207.8300018310547,207.05999755859375,96021500,189.80502319335938,0.0,0.0,SPY
2016-07-07,210.64999389648438,209.52999877929688,209.8699951171875,208.6300048828125,85593800,189.6873016357422,0.0,0.0,SPY
2016-07-08,212.94000244140625,212.64999389648438,211.0500030517578,210.77999877929688,133971000,192.51181030273438,0.0,0.0,SPY
2016-07-11,214.07000732421875,213.39999389648438,213.19000244140625,212.9499969482422,73633900,193.19082641601562,0.0,0.0,SPY
2016-07-12,215.3000030517578,214.9499969482422,214.52999877929688,213.42999267578125,101275600,194.59405517578125,0.0,0.0,SPY
2016-07-13,215.4499969482422,214.9199981689453,215.44000244140625,214.35000610351562,87324100,194.56686401367188,0.0,0.0,SPY
2016-07-14,216.6699981689453,216.1199951171875,216.39999389648438,215.66000366210938,91230900,195.6532440185547,0.0,0.0,SPY
2016-07-15,217.00999450683594,215.8300018310547,216.77999877929688,215.30999755859375,107155400,195.39071655273438,0.0,0.0,SPY
2016-07-18,216.60000610351562,216.41000366210938,215.97000122070312,215.6699981689453,58725900,195.91580200195312,0.0,0.0,SPY
2016-07-19,216.22999572753906,216.19000244140625,215.9199981689453,215.6300048828125,54345700,195.71661376953125,0.0,0.0,SPY
2016-07-20,217.3699951171875,217.08999633789062,216.19000244140625,216.19000244140625,58159500,196.53135681152344,0.0,0.0,SPY
2016-07-21,217.22000122070312,216.27000427246094,216.9600067138672,215.75,67777300,195.7890625,0.0,0.0,SPY
2016-07-22,217.3000030517578,217.24000549316406,216.41000366210938,216.10000610351562,62787500,196.6671600341797,0.0,0.0,SPY
2016-07-25,217.05999755859375,216.64999389648438,217.0,215.97000122070312,55873100,196.13304138183594,0.0,0.0,SPY
2016-07-26,217.1699981689453,216.75,216.52999877929688,215.75999450683594,70080500,196.22357177734375,0.0,0.0,SPY
2016-07-27,217.27000427246094,216.52000427246094,217.19000244140625,215.6199951171875,84083900,196.015380859375,0.0,0.0,SPY
2016-07-28,217.11000061035156,216.77000427246094,216.2899932861328,215.75,65035700,196.24169921875,0.0,0.0,SPY
2016-07-29,217.5399932861328,217.1199951171875,216.4600067138672,216.1300048828125,79519400,196.55856323242188,0.0,0.0,SPY
2016-08-01,217.64999389648438,216.94000244140625,217.19000244140625,216.41000366210938,73311400,196.3955841064453,0.0,0.0,SPY
2016-08-02,216.8300018310547,215.5500030517578,216.64999389648438,214.57000732421875,92295500,195.13726806640625,0.0,0.0,SPY
2016-08-03,216.25,216.17999267578125,215.47999572753906,215.1300048828125,53993600,195.70753479003906,0.0,0.0,SPY
2016-08-04,216.77999877929688,216.41000366210938,216.30999755859375,214.25,46585500,195.91580200195312,0.0,0.0,SPY
2016-08-05,218.22999572753906,218.17999267578125,216.41000366210938,216.41000366210938,71892200,197.5181427001953,0.0,0.0,SPY
2016-08-08,218.52000427246094,218.0500030517578,218.39999389648438,217.74000549316406,39906500,197.40049743652344,0.0,0.0,SPY
2016-08-09,218.75999450683594,218.17999267578125,218.1300048828125,217.8000030517578,51251700,197.5181427001953,0.0,0.0,SPY
2016-08-10,218.39999389648438,217.63999938964844,218.30999755859375,217.22999572753906,57941100,197.029296875,0.0,0.0,SPY
2016-08-11,218.94000244140625,218.64999389648438,218.25999450683594,217.9499969482422,72504300,197.94363403320312,0.0,0.0,SPY
2016-08-12,218.7100067138672,218.4600067138672,218.2899932861328,217.99000549316406,61313500,197.77166748046875,0.0,0.0,SPY
2016-08-15,219.5,219.08999633789062,218.88999938964844,218.8800048828125,49813500,198.34194946289062,0.0,0.0,SPY
2016-08-16,218.67999267578125,217.9600067138672,218.60000610351562,217.9600067138672,53213600,197.3190155029297,0.0,0.0,SPY
2016-08-17,218.52999877929688,218.3699951171875,218.0,217.02000427246094,75134300,197.690185546875,0.0,0.0,SPY
2016-08-18,218.89999389648438,218.86000061035156,218.33999633789062,218.2100067138672,52989300,198.1337432861328,0.0,0.0,SPY
2016-08-19,218.75,218.5399932861328,218.30999755859375,217.74000549316406,75443000,197.8440399169922,0.0,0.0,SPY
2016-08-22,218.8000030517578,218.52999877929688,218.25999450683594,217.8300018310547,61368800,197.83499145507812,0.0,0.0,SPY
2016-08-23,219.60000610351562,218.97000122070312,219.25,218.89999389648438,53399200,198.23336791992188,0.0,0.0,SPY
2016-08-24,218.91000366210938,217.85000610351562,218.8000030517578,217.36000061035156,71728900,197.2194366455078,0.0,0.0,SPY
2016-08-25,218.19000244140625,217.6999969482422,217.39999389648438,217.22000122070312,69224800,197.08358764648438,0.0,0.0,SPY
2016-08-26,219.1199951171875,217.2899932861328,217.9199981689453,216.25,122506300,196.71241760253906,0.0,0.0,SPY
2016-08-29,218.6699981689453,218.36000061035156,217.44000244140625,217.39999389648438,70502200,197.6811065673828,0.0,0.0,SPY
2016-08-30,218.58999633789062,218.0,218.25999450683594,217.35000610351562,58114500,197.35519409179688,0.0,0.0,SPY
2016-08-31,217.75,217.3800048828125,217.61000061035156,216.47000122070312,85269500,196.7938995361328,0.0,0.0,SPY
2016-09-01,217.72999572753906,217.38999938964844,217.3699951171875,216.02999877929688,97844200,196.80300903320312,0.0,0.0,SPY
2016-09-02,218.8699951171875,218.3699951171875,218.38999938964844,217.6999969482422,79293900,197.690185546875,0.0,0.0,SPY
2016-09-06,219.1199951171875,219.02999877929688,218.6999969482422,217.86000061035156,56702100,198.28768920898438,0.0,0.0,SPY
2016-09-07,219.22000122070312,219.00999450683594,218.83999633789062,218.3000030517578,76554900,198.2695770263672,0.0,0.0,SPY
2016-09-08,218.94000244140625,218.50999450683594,218.6199951171875,218.14999389648438,74102900,197.8169403076172,0.0,0.0,SPY
2016-09-09,217.02999877929688,213.27999877929688,216.97000122070312,213.25,221589100,193.08218383789062,0.0,0.0,SPY
2016-09-12,216.80999755859375,216.33999633789062,212.38999938964844,212.30999755859375,168110900,195.85240173339844,0.0,0.0,SPY
2016-09-13,215.14999389648438,213.22999572753906,214.83999633789062,212.5,182828800,193.0369110107422,0.0,0.0,SPY
2016-09-14,214.6999969482422,213.14999389648438,213.2899932861328,212.5,134185500,192.9644775390625,0.0,0.0,SPY
2016-09-15,215.72999572753906,215.27999877929688,212.9600067138672,212.75,134427900,194.89280700683594,0.0,0.0,SPY
2016-09-16,213.69000244140625,213.3699951171875,213.47999572753906,212.57000732421875,155236400,194.13941955566406,1.082,0.0,SPY
2016-09-19,214.8800048828125,213.41000366210938,214.1300048828125,213.02999877929688,80250500,194.1758270263672,0.0,0.0,SPY
2016-09-20,214.58999633789062,213.4199981689453,214.41000366210938,213.3800048828125,69665300,194.18492126464844,0.0,0.0,SPY
2016-09-21,216.02999877929688,215.82000732421875,214.24000549316406,213.44000244140625,110284400,196.36856079101562,0.0,0.0,SPY
2016-09-22,217.52999877929688,217.17999267578125,217.0,216.7100067138672,76678700,197.6060333251953,0.0,0.0,SPY
2016-09-23,216.8800048828125,215.99000549316406,216.72000122070312,215.8800048828125,73630900,196.52325439453125,0.0,0.0,SPY
2016-09-26,215.22999572753906,214.24000549316406,215.02000427246094,214.00999450683594,89827300,194.93104553222656,0.0,0.0,SPY
2016-09-27,215.67999267578125,215.57000732421875,214.0500030517578,213.6199951171875,78494800,196.14112854003906,0.0,0.0,SPY
2016-09-28,216.82000732421875,216.63999938964844,215.8300018310547,214.7100067138672,87411000,197.11471557617188,0.0,0.0,SPY
2016-09-29,216.8699951171875,214.67999267578125,216.39999389648438,214.0399932861328,128070600,195.33132934570312,0.0,0.0,SPY
2016-09-30,217.1199951171875,216.3000030517578,215.64999389648438,215.36000061035156,117202900,196.80535888671875,0.0,0.0,SPY
2016-10-03,216.0399932861328,215.77999877929688,215.82000732421875,215.0399932861328,83512100,196.33221435546875,0.0,0.0,SPY
2016-10-04,216.1699981689453,214.67999267578125,215.91000366210938,213.99000549316406,119948100,195.33132934570312,0.0,0.0,SPY
2016-10-05,216.1300048828125,215.6300048828125,215.41000366210938,215.3300018310547,72816000,196.1957550048828,0.0,0.0,SPY
2016-10-06,216.0399932861328,215.77999877929688,215.3699951171875,214.74000549316406,62927400,196.33221435546875,0.0,0.0,SPY
2016-10-07,216.3000030517578,215.0399932861328,216.10000610351562,214.19000244140625,89788300,195.65884399414062,0.0,0.0,SPY
2016-10-10,216.6999969482422,216.16000366210938,216.16000366210938,215.99000549316406,51855000,196.67796325683594,0.0,0.0,SPY
2016-10-11,215.74000549316406,213.42999267578125,215.66000366210938,212.5800018310547,130367400,194.1940155029297,0.0,0.0,SPY
2016-10-12,214.32000732421875,213.7100067138672,213.58999633789062,213.00999450683594,73866100,194.44874572753906,0.0,0.0,SPY
2016-10-13,213.58999633789062,213.00999450683594,212.16000366210938,211.2100067138672,101357000,193.8118896484375,0.0,0.0,SPY
2016-10-14,214.69000244140625,213.1199951171875,214.14999389648438,213.02999877929688,93346200,193.91195678710938,0.0,0.0,SPY
2016-10-17,213.38999938964844,212.3800048828125,213.08999633789062,212.1699981689453,58275700,193.23866271972656,0.0,0.0,SPY
2016-10-18,214.30999755859375,213.7100067138672,214.24000549316406,213.27000427246094,76869700,194.44874572753906,0.0,0.0,SPY
2016-10-19,214.63999938964844,214.27999877929688,214.02000427246094,213.60000610351562,66519200,194.9674072265625,0.0,0.0,SPY
2016-10-20,214.52999877929688,213.8800048828125,213.8699951171875,213.11000061035156,73639800,194.6034698486328,0.0,0.0,SPY
2016-10-21,214.0800018310547,213.97999572753906,213.8800048828125,212.75999450683594,89089100,194.69439697265625,0.0,0.0,SPY
2016-10-24,215.32000732421875,214.88999938964844,215.0,214.47999572753906,60146600,195.52244567871094,0.0,0.0,SPY
2016-10-25,214.97999572753906,214.1699981689453,214.67999267578125,213.97999572753906,66542300,194.86732482910156,0.0,0.0,SPY
2016-10-26,214.4199981689453,213.74000549316406,213.2100067138672,212.92999267578125,75705500,194.47607421875,0.0,0.0,SPY
2016-10-27,214.6199951171875,213.1699981689453,214.5800018310547,213.0800018310547,77220200,193.95745849609375,0.0,0.0,SPY
2016-10-28,213.92999267578125,212.5399932861328,213.13999938964844,211.7100067138672,140623200,193.38421630859375,0.0,0.0,SPY
2016-10-31,213.19000244140625,212.5500030517578,212.92999267578125,212.36000061035156,61272500,193.39334106445312,0.0,0.0,SPY
2016-11-01,212.99000549316406,211.00999450683594,212.92999267578125,209.60000610351562,122781800,191.99212646484375,0.0,0.0,SPY
2016-11-02,211.10000610351562,209.74000549316406,210.64999389648438,209.22999572753906,103330800,190.83657836914062,0.0,0.0,SPY
2016-11-03,210.24000549316406,208.77999877929688,209.99000549316406,208.4600067138672,88939300,189.96310424804688,0.0,0.0,SPY
2016-11-04,209.88999938964844,208.5500030517578,208.91000366210938,208.3800048828125,109122100,189.75384521484375,0.0,0.0,SPY
2016-11-07,213.19000244140625,213.14999389648438,208.5500030517578,208.5500030517578,109794900,193.93922424316406,0.0,0.0,SPY
2016-11-08,214.77000427246094,214.11000061035156,212.69000244140625,212.3800048828125,106772100,194.81271362304688,0.0,0.0,SPY
2016-11-09,217.10000610351562,216.3800048828125,212.3699951171875,212.33999633789062,258429000,196.87814331054688,0.0,0.0,SPY
2016-11-10,218.30999755859375,216.9199981689453,217.3000030517578,215.22000122070312,172113300,197.3694610595703,0.0,0.0,SPY
2016-11-11,216.6999969482422,216.4199981689453,216.0800018310547,215.32000732421875,100552700,196.91456604003906,0.0,0.0,SPY
2016-11-14,217.27000427246094,216.58999633789062,217.02999877929688,215.72000122070312,94580000,197.06919860839844,0.0,0.0,SPY
2016-11-15,218.27999877929688,218.27999877929688,217.0399932861328,216.8000030517578,91652600,198.60691833496094,0.0,0.0,SPY
2016-11-16,218.13999938964844,217.8699951171875,217.55999755859375,217.4199981689453,65617700,198.23385620117188,0.0,0.0,SPY
